"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_THAI","correct_Target_response_Prac","correct_Welcome_PP_THAI","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"N","7236","V","H","PP_LIST4.csv","bottleV.jpg","bottleH.jpg","100","100","802.285714286","802.285714286","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","0","0","0","0","0","0","0","0","0","11/22/19 13:06:11","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","0","0","1","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_15","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","867","NA","NA","867","NA","NA","NA","NA","NA","NA","NA","3496","657","NA","NA","NA","NA","NA","NA","NA","22683","2","legacy","no","1024","2","48000","-16","EXP","15","odd","no","yes","NA","7899","2988","2988","6323","7883","7883","NA","NA","45485","45622","40265","30598","41973","46123","45619","7900","45485","46124","46993","NA","NA","30598","41926","30616","40263","30616","30616","30598","NA","NA","NA","NA","NA","NA","NA","41975","40766","40767","41426","NA","NA","47493","NA","NA","NA","NA","NA","NA","NA","7901","Orientation_PSA2018","7","5616","7","yes","1024"
"F","7236","F","F","PP_LIST4.csv","watch.jpg","skirt.jpg","100","100","775","775","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","5","0","0","1","1","0","0","1","1","1","1","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","1","0","0","0","0","0","0","0","0","11/22/19 13:06:11","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","1","1","1","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_15","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","584","NA","NA","584","NA","NA","NA","NA","NA","NA","NA","3496","657","NA","NA","NA","NA","NA","NA","NA","22683","2","legacy","no","1024","2","48000","-16","EXP","15","odd","no","yes","NA","7899","2988","2988","6323","7883","7883","NA","NA","45485","47682","40265","30598","41973","48183","47680","7900","45485","48183","48770","NA","NA","30598","41926","30616","40263","30616","30616","30598","NA","NA","NA","NA","NA","NA","NA","41975","40766","40767","41426","NA","NA","49270","NA","NA","NA","NA","NA","NA","NA","7901","Orientation_PSA2018","8","6200","8","yes","1024"
"Y","7236","H","H","PP_LIST4.csv","flashH.jpg","flashH.jpg","100","100","750","750","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","2","0","2","5","0","0","2","2","0","0","2","2","2","2","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","2","0","0","0","0","0","0","0","0","11/22/19 13:06:11","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","2","2","1","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_15","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","550","NA","NA","550","NA","NA","NA","NA","NA","NA","NA","3496","657","NA","NA","NA","NA","NA","NA","NA","22683","2","legacy","no","1024","2","48000","-16","EXP","15","odd","no","yes","NA","7899","2988","2988","6323","7883","7883","NA","NA","45485","49444","40265","30598","41973","49945","49442","7900","45485","49945","50497","NA","NA","30598","41926","30616","40263","30616","30616","30598","NA","NA","NA","NA","NA","NA","NA","41975","40766","40767","41426","NA","NA","50997","NA","NA","NA","NA","NA","NA","NA","7901","Orientation_PSA2018","9","6750","9","yes","1024"
"F","7236","F","F","PP_LIST4.csv","pumpkin.jpg","trmpet.jpg","100","100","734.5","734.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","5","0","0","3","3","0","0","3","3","3","3","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","3","0","0","0","0","0","0","0","0","11/22/19 13:06:11","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","3","3","1","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_15","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","595","NA","NA","595","NA","NA","NA","NA","NA","NA","NA","3496","657","NA","NA","NA","NA","NA","NA","NA","22683","2","legacy","no","1024","2","48000","-16","EXP","15","odd","no","yes","NA","7899","2988","2988","6323","7883","7883","NA","NA","45485","51199","40265","30598","41973","51700","51197","7900","45485","51700","52297","NA","NA","30598","41926","30616","40263","30616","30616","30598","NA","NA","NA","NA","NA","NA","NA","41975","40766","40767","41426","NA","NA","52797","NA","NA","NA","NA","NA","NA","NA","7901","Orientation_PSA2018","10","7345","10","yes","1024"
"F","7236","F","F","PP_LIST4.csv","nut.jpg","watch.jpg","100","100","721.727272727","721.727272727","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","5","0","0","4","4","0","0","4","4","4","4","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","4","0","0","0","0","0","0","0","0","11/22/19 13:06:11","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","4","4","1","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_15","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","594","NA","NA","594","NA","NA","NA","NA","NA","NA","NA","3496","657","NA","NA","NA","NA","NA","NA","NA","22683","2","legacy","no","1024","2","48000","-16","EXP","15","odd","no","yes","NA","7899","2988","2988","6323","7883","7883","NA","NA","45485","52952","40265","30598","41973","53453","52950","7900","45485","53453","54049","NA","NA","30598","41926","30616","40263","30616","30616","30598","NA","NA","NA","NA","NA","NA","NA","41975","40766","40767","41426","NA","NA","54550","NA","NA","NA","NA","NA","NA","NA","7901","Orientation_PSA2018","11","7939","11","yes","1024"
"N","7236","V","H","PP_LIST4.csv","bowlV.jpg","bowlH.jpg","100","100","705.083333333","705.083333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","5","0","0","5","5","0","0","5","5","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","0","0","0","0","0","0","0","0","11/22/19 13:06:11","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","5","5","1","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_15","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","522","NA","NA","522","NA","NA","NA","NA","NA","NA","NA","3496","657","NA","NA","NA","NA","NA","NA","NA","22683","2","legacy","no","1024","2","48000","-16","EXP","15","odd","no","yes","NA","7899","2988","2988","6323","7883","7883","NA","NA","45485","54711","40265","30598","41973","55213","54709","7900","45485","55213","55737","NA","NA","30598","41926","30616","40263","30616","30616","30598","NA","NA","NA","NA","NA","NA","NA","41975","40766","40767","41426","NA","NA","56237","NA","NA","NA","NA","NA","NA","NA","7901","Orientation_PSA2018","12","8461","12","yes","1024"
"Y","7236","V","V","PP_LIST4.csv","nailV.jpg","nailV.jpg","100","100","694.846153846","694.846153846","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","5","0","0","6","6","0","0","6","6","6","6","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","6","0","0","0","0","0","0","0","0","11/22/19 13:06:11","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","6","6","1","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_15","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","572","NA","NA","572","NA","NA","NA","NA","NA","NA","NA","3496","657","NA","NA","NA","NA","NA","NA","NA","22683","2","legacy","no","1024","2","48000","-16","EXP","15","odd","no","yes","NA","7899","2988","2988","6323","7883","7883","NA","NA","45485","56396","40265","30598","41973","56898","56395","7900","45485","56899","57473","NA","NA","30598","41926","30616","40263","30616","30616","30598","NA","NA","NA","NA","NA","NA","NA","41975","40766","40767","41426","NA","NA","57973","NA","NA","NA","NA","NA","NA","NA","7901","Orientation_PSA2018","13","9033","13","yes","1024"
"F","7236","F","F","PP_LIST4.csv","tiger.jpg","wndmil.jpg","100","100","687.428571429","687.428571429","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","5","0","0","7","7","0","0","7","7","7","7","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","7","0","0","0","0","0","0","0","0","11/22/19 13:06:11","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","7","7","1","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_15","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","591","NA","NA","591","NA","NA","NA","NA","NA","NA","NA","3496","657","NA","NA","NA","NA","NA","NA","NA","22683","2","legacy","no","1024","2","48000","-16","EXP","15","odd","no","yes","NA","7899","2988","2988","6323","7883","7883","NA","NA","45485","58123","40265","30598","41973","58624","58121","7900","45485","58625","59218","NA","NA","30598","41926","30616","40263","30616","30616","30598","NA","NA","NA","NA","NA","NA","NA","41975","40766","40767","41426","NA","NA","59718","NA","NA","NA","NA","NA","NA","NA","7901","Orientation_PSA2018","14","9624","14","yes","1024"
"F","7236","F","F","PP_LIST4.csv","tlphon.jpg","knife.jpg","100","100","680.666666667","680.666666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","5","0","0","8","8","0","0","8","8","8","8","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","8","0","0","0","0","0","0","0","0","11/22/19 13:06:11","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","8","8","1","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_15","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","586","NA","NA","586","NA","NA","NA","NA","NA","NA","NA","3496","657","NA","NA","NA","NA","NA","NA","NA","22683","2","legacy","no","1024","2","48000","-16","EXP","15","odd","no","yes","NA","7899","2988","2988","6323","7883","7883","NA","NA","45485","59886","40265","30598","41973","60388","59884","7900","45485","60389","60978","NA","NA","30598","41926","30616","40263","30616","30616","30598","NA","NA","NA","NA","NA","NA","NA","41975","40766","40767","41426","NA","NA","61478","NA","NA","NA","NA","NA","NA","NA","7901","Orientation_PSA2018","15","10210","15","yes","1024"
"F","7236","F","F","PP_LIST4.csv","wrench.jpg","piano.jpg","100","100","671.625","671.625","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","5","0","0","9","9","0","0","9","9","9","9","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","9","0","0","0","0","0","0","0","0","11/22/19 13:06:11","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","9","9","1","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_15","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","536","NA","NA","536","NA","NA","NA","NA","NA","NA","NA","3496","657","NA","NA","NA","NA","NA","NA","NA","22683","2","legacy","no","1024","2","48000","-16","EXP","15","odd","no","yes","NA","7899","2988","2988","6323","7883","7883","NA","NA","45485","61634","40265","30598","41973","62135","61632","7900","45485","62135","62674","NA","NA","30598","41926","30616","40263","30616","30616","30598","NA","NA","NA","NA","NA","NA","NA","41975","40766","40767","41426","NA","NA","63174","NA","NA","NA","NA","NA","NA","NA","7901","Orientation_PSA2018","16","10746","16","yes","1024"
