"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_THAI","correct_Target_response_Prac","correct_Welcome_PP_THAI","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"N","7236","H","V","PP_LIST3.csv","bottleH.jpg","bottleV.jpg","100","100","828.714285714","828.714285714","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","0","0","0","0","0","0","0","0","0","11/25/19 15:39:06","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","0","0","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_21","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","1221","NA","NA","1221","NA","NA","NA","NA","NA","NA","NA","2315","676","NA","NA","NA","NA","NA","NA","NA","14837","2","legacy","no","1024","2","48000","-16","EXP","21","odd","no","yes","NA","14238","3555","3555","12304","14223","14223","NA","NA","42746","42871","38672","29090","40416","43376","42869","14238","42746","43376","44599","NA","NA","29090","40355","29109","38669","29109","29109","29090","NA","NA","NA","NA","NA","NA","NA","40418","39177","39177","39855","NA","NA","45099","NA","NA","NA","NA","NA","NA","NA","14240","Orientation_PSA2018","7","5801","7","yes","1024"
"F","7236","F","F","PP_LIST3.csv","watch.jpg","skirt.jpg","100","100","796.75","796.75","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","5","0","0","1","1","0","0","1","1","1","1","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","1","0","0","0","0","0","0","0","0","11/25/19 15:39:06","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","1","1","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_21","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","573","NA","NA","573","NA","NA","NA","NA","NA","NA","NA","2315","676","NA","NA","NA","NA","NA","NA","NA","14837","2","legacy","no","1024","2","48000","-16","EXP","21","odd","no","yes","NA","14238","3555","3555","12304","14223","14223","NA","NA","42746","45303","38672","29090","40416","45808","45301","14238","42746","45808","46383","NA","NA","29090","40355","29109","38669","29109","29109","29090","NA","NA","NA","NA","NA","NA","NA","40418","39177","39177","39855","NA","NA","46883","NA","NA","NA","NA","NA","NA","NA","14240","Orientation_PSA2018","8","6374","8","yes","1024"
"N","7236","V","H","PP_LIST3.csv","flashV.jpg","flashH.jpg","100","100","792.111111111","792.111111111","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","2","0","2","5","0","0","2","2","0","0","2","2","2","2","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","2","0","0","0","0","0","0","0","0","11/25/19 15:39:06","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","2","2","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_21","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","755","NA","NA","755","NA","NA","NA","NA","NA","NA","NA","2315","676","NA","NA","NA","NA","NA","NA","NA","14837","2","legacy","no","1024","2","48000","-16","EXP","21","odd","no","yes","NA","14238","3555","3555","12304","14223","14223","NA","NA","42746","47063","38672","29090","40416","47569","47062","14238","42746","47570","48327","NA","NA","29090","40355","29109","38669","29109","29109","29090","NA","NA","NA","NA","NA","NA","NA","40418","39177","39177","39855","NA","NA","48827","NA","NA","NA","NA","NA","NA","NA","14240","Orientation_PSA2018","9","7129","9","yes","1024"
"F","7236","F","F","PP_LIST3.csv","pumpkin.jpg","trmpet.jpg","100","100","767.6","767.6","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","5","0","0","3","3","0","0","3","3","3","3","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","3","0","0","0","0","0","0","0","0","11/25/19 15:39:06","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","3","3","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_21","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","547","NA","NA","547","NA","NA","NA","NA","NA","NA","NA","2315","676","NA","NA","NA","NA","NA","NA","NA","14837","2","legacy","no","1024","2","48000","-16","EXP","21","odd","no","yes","NA","14238","3555","3555","12304","14223","14223","NA","NA","42746","49017","38672","29090","40416","49522","49015","14238","42746","49522","50071","NA","NA","29090","40355","29109","38669","29109","29109","29090","NA","NA","NA","NA","NA","NA","NA","40418","39177","39177","39855","NA","NA","50571","NA","NA","NA","NA","NA","NA","NA","14240","Orientation_PSA2018","10","7676","10","yes","1024"
"F","7236","F","F","PP_LIST3.csv","nut.jpg","watch.jpg","100","100","764.909090909","764.909090909","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","5","0","0","4","4","0","0","4","4","4","4","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","4","0","0","0","0","0","0","0","0","11/25/19 15:39:06","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","4","4","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_21","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","738","NA","NA","738","NA","NA","NA","NA","NA","NA","NA","2315","676","NA","NA","NA","NA","NA","NA","NA","14837","2","legacy","no","1024","2","48000","-16","EXP","21","odd","no","yes","NA","14238","3555","3555","12304","14223","14223","NA","NA","42746","50761","38672","29090","40416","51266","50759","14238","42746","51266","52007","NA","NA","29090","40355","29109","38669","29109","29109","29090","NA","NA","NA","NA","NA","NA","NA","40418","39177","39177","39855","NA","NA","52507","NA","NA","NA","NA","NA","NA","NA","14240","Orientation_PSA2018","11","8414","11","yes","1024"
"N","7236","H","V","PP_LIST3.csv","bowlH.jpg","bowlV.jpg","100","100","746","746","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","5","0","0","5","5","0","0","5","5","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","0","0","0","0","0","0","0","0","11/25/19 15:39:06","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","5","5","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_21","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","538","NA","NA","538","NA","NA","NA","NA","NA","NA","NA","2315","676","NA","NA","NA","NA","NA","NA","NA","14837","2","legacy","no","1024","2","48000","-16","EXP","21","odd","no","yes","NA","14238","3555","3555","12304","14223","14223","NA","NA","42746","52682","38672","29090","40416","53187","52680","14238","42746","53187","53727","NA","NA","29090","40355","29109","38669","29109","29109","29090","NA","NA","NA","NA","NA","NA","NA","40418","39177","39177","39855","NA","NA","54227","NA","NA","NA","NA","NA","NA","NA","14240","Orientation_PSA2018","12","8952","12","yes","1024"
"Y","7236","H","H","PP_LIST3.csv","nailH.jpg","nailH.jpg","100","100","726","726","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","5","0","0","6","6","0","0","6","6","6","6","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","6","0","0","0","0","0","0","0","0","11/25/19 15:39:06","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","6","6","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_21","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","486","NA","NA","486","NA","NA","NA","NA","NA","NA","NA","2315","676","NA","NA","NA","NA","NA","NA","NA","14837","2","legacy","no","1024","2","48000","-16","EXP","21","odd","no","yes","NA","14238","3555","3555","12304","14223","14223","NA","NA","42746","54397","38672","29090","40416","54902","54395","14238","42746","54902","55390","NA","NA","29090","40355","29109","38669","29109","29109","29090","NA","NA","NA","NA","NA","NA","NA","40418","39177","39177","39855","NA","NA","55891","NA","NA","NA","NA","NA","NA","NA","14240","Orientation_PSA2018","13","9438","13","yes","1024"
"F","7236","F","F","PP_LIST3.csv","tiger.jpg","wndmil.jpg","100","100","713","713","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","5","0","0","7","7","0","0","7","7","7","7","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","7","0","0","0","0","0","0","0","0","11/25/19 15:39:06","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","7","7","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_21","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","544","NA","NA","544","NA","NA","NA","NA","NA","NA","NA","2315","676","NA","NA","NA","NA","NA","NA","NA","14837","2","legacy","no","1024","2","48000","-16","EXP","21","odd","no","yes","NA","14238","3555","3555","12304","14223","14223","NA","NA","42746","56084","38672","29090","40416","56589","56082","14238","42746","56589","57135","NA","NA","29090","40355","29109","38669","29109","29109","29090","NA","NA","NA","NA","NA","NA","NA","40418","39177","39177","39855","NA","NA","57635","NA","NA","NA","NA","NA","NA","NA","14240","Orientation_PSA2018","14","9982","14","yes","1024"
"F","7236","F","F","PP_LIST3.csv","tlphon.jpg","knife.jpg","100","100","702.466666667","702.466666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","5","0","0","8","8","0","0","8","8","8","8","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","8","0","0","0","0","0","0","0","0","11/25/19 15:39:06","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","8","8","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_21","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","555","NA","NA","555","NA","NA","NA","NA","NA","NA","NA","2315","676","NA","NA","NA","NA","NA","NA","NA","14837","2","legacy","no","1024","2","48000","-16","EXP","21","odd","no","yes","NA","14238","3555","3555","12304","14223","14223","NA","NA","42746","57832","38672","29090","40416","58337","57830","14238","42746","58337","58894","NA","NA","29090","40355","29109","38669","29109","29109","29090","NA","NA","NA","NA","NA","NA","NA","40418","39177","39177","39855","NA","NA","59394","NA","NA","NA","NA","NA","NA","NA","14240","Orientation_PSA2018","15","10537","15","yes","1024"
"F","7236","F","F","PP_LIST3.csv","wrench.jpg","piano.jpg","100","100","696.625","696.625","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","5","0","0","9","9","0","0","9","9","9","9","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","9","0","0","0","0","0","0","0","0","11/25/19 15:39:06","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","9","9","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_21","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","609","NA","NA","609","NA","NA","NA","NA","NA","NA","NA","2315","676","NA","NA","NA","NA","NA","NA","NA","14837","2","legacy","no","1024","2","48000","-16","EXP","21","odd","no","yes","NA","14238","3555","3555","12304","14223","14223","NA","NA","42746","59579","38672","29090","40416","60084","59577","14238","42746","60084","60695","NA","NA","29090","40355","29109","38669","29109","29109","29090","NA","NA","NA","NA","NA","NA","NA","40418","39177","39177","39855","NA","NA","61195","NA","NA","NA","NA","NA","NA","NA","14240","Orientation_PSA2018","16","11146","16","yes","1024"
