"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_HIN","correct_Target_response_Prac","correct_Welcome_PP_HIN","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_ELL","count_Start_HEB","count_Start_HIN","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_POR","count_Start_SC","count_Start_SLK","count_Start_SPA","count_Start_TC","count_Start_THAI","count_Start_TUR","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_ELL","count_Welcome_PP_HEB","count_Welcome_PP_HIN","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_POR","count_Welcome_PP_SC","count_Welcome_PP_SLK","count_Welcome_PP_SPA","count_Welcome_PP_TC","count_Welcome_PP_THAI","count_Welcome_PP_TUR","datetime","de","description","disable_garbage_collection","ell","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","heb","height","hin","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","por","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_ELL","response_Start_HEB","response_Start_HIN","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_POR","response_Start_SC","response_Start_SLK","response_Start_SPA","response_Start_TC","response_Start_THAI","response_Start_TUR","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_ELL","response_Welcome_PP_HEB","response_Welcome_PP_HIN","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_POR","response_Welcome_PP_SC","response_Welcome_PP_SLK","response_Welcome_PP_SPA","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_Welcome_PP_TUR","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_ELL","response_time_Start_HEB","response_time_Start_HIN","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_POR","response_time_Start_SC","response_time_Start_SLK","response_time_Start_SPA","response_time_Start_TC","response_time_Start_THAI","response_time_Start_TUR","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_ELL","response_time_Welcome_PP_HEB","response_time_Welcome_PP_HIN","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_POR","response_time_Welcome_PP_SC","response_time_Welcome_PP_SLK","response_time_Welcome_PP_SPA","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","response_time_Welcome_PP_TUR","round_decimals","sampler_backend","sc","slk","sound_buf_size","sound_channels","sound_freq","sound_sample_size","spa","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_ELL","time_Start_HEB","time_Start_HIN","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_POR","time_Start_SC","time_Start_SLK","time_Start_SPA","time_Start_TC","time_Start_THAI","time_Start_TUR","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_ELL","time_Welcome_PP_HEB","time_Welcome_PP_HIN","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_POR","time_Welcome_PP_SC","time_Welcome_PP_SLK","time_Welcome_PP_SPA","time_Welcome_PP_TC","time_Welcome_PP_THAI","time_Welcome_PP_TUR","title","total_correct","total_response_time","total_responses","tur","uniform_coordinates","width"
"N","1183","H","V","PP_LIST4.csv","tireH.jpg","tireV.jpg","87.5","87.5","981.75","981.75","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/23/19 16:44:57","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","F:\Projects\PSA002","no","mono","no","18","no","#0000ff","no","हिन्दी","yes","no","768","yes","no","legacy","0","0","2","5","F:/Projects/PSA002/raw_data/IND_003-PP_026.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","J","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","877","NA","NA","877","NA","NA","NA","NA","2268","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","675","NA","NA","NA","NA","14659","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","no","EXP","26","even","no","no","NA","14686","7052","7054","12849","14655","14655","NA","NA","47487","47732","43427","29369","45202","48237","47729","14687","47487","48237","49117","NA","NA","29369","45111","33171","43424","33171","33171","29369","NA","NA","NA","NA","45204","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43931","43932","44611","32599","32095","49617","NA","NA","NA","NA","14692","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","7","7854","8","no","yes","1024"
"F","1183","F","F","PP_LIST4.csv","wndmil.jpg","mitten.jpg","88.8888888889","88.8888888889","966.222222222","966.222222222","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","6","0","0","1","1","0","0","1","1","1","1","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/23/19 16:44:57","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","F:\Projects\PSA002","no","mono","no","18","no","#0000ff","no","हिन्दी","yes","no","768","yes","no","legacy","1","1","2","5","F:/Projects/PSA002/raw_data/IND_003-PP_026.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","J","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","842","NA","NA","842","NA","NA","NA","NA","2268","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","675","NA","NA","NA","NA","14659","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","no","EXP","26","even","no","no","NA","14686","7052","7054","12849","14655","14655","NA","NA","47487","49930","43427","29369","45202","50435","49927","14687","47487","50435","51279","NA","NA","29369","45111","33171","43424","33171","33171","29369","NA","NA","NA","NA","45204","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43931","43932","44611","32599","32095","51780","NA","NA","NA","NA","14692","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","8","8696","9","no","yes","1024"
"F","1183","F","F","PP_LIST4.csv","skirt.jpg","tlphon.jpg","90","90","932.4","932.4","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","6","0","0","2","2","0","0","2","2","2","2","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/23/19 16:44:57","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","F:\Projects\PSA002","no","mono","no","18","no","#0000ff","no","हिन्दी","yes","no","768","yes","no","legacy","2","2","2","5","F:/Projects/PSA002/raw_data/IND_003-PP_026.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","J","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","628","NA","NA","628","NA","NA","NA","NA","2268","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","675","NA","NA","NA","NA","14659","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","no","EXP","26","even","no","no","NA","14686","7052","7054","12849","14655","14655","NA","NA","47487","52050","43427","29369","45202","52555","52047","14687","47487","52555","53186","NA","NA","29369","45111","33171","43424","33171","33171","29369","NA","NA","NA","NA","45204","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43931","43932","44611","32599","32095","53686","NA","NA","NA","NA","14692","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","9","9324","10","no","yes","1024"
"F","1183","F","F","PP_LIST4.csv","sutcse.jpg","pumpkin.jpg","90.9090909091","90.9090909091","906.181818182","906.181818182","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","6","0","0","3","3","0","0","3","3","3","3","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/23/19 16:44:57","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","F:\Projects\PSA002","no","mono","no","18","no","#0000ff","no","हिन्दी","yes","no","768","yes","no","legacy","3","3","2","5","F:/Projects/PSA002/raw_data/IND_003-PP_026.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","J","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","644","NA","NA","644","NA","NA","NA","NA","2268","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","675","NA","NA","NA","NA","14659","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","no","EXP","26","even","no","no","NA","14686","7052","7054","12849","14655","14655","NA","NA","47487","53945","43427","29369","45202","54450","53942","14687","47487","54450","55097","NA","NA","29369","45111","33171","43424","33171","33171","29369","NA","NA","NA","NA","45204","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43931","43932","44611","32599","32095","55597","NA","NA","NA","NA","14692","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","10","9968","11","no","yes","1024"
"F","1183","F","F","PP_LIST4.csv","watch.jpg","skirt.jpg","91.6666666667","91.6666666667","881.916666667","881.916666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","6","0","0","4","4","0","0","4","4","4","4","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/23/19 16:44:57","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","F:\Projects\PSA002","no","mono","no","18","no","#0000ff","no","हिन्दी","yes","no","768","yes","no","legacy","4","4","2","5","F:/Projects/PSA002/raw_data/IND_003-PP_026.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","J","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","615","NA","NA","615","NA","NA","NA","NA","2268","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","675","NA","NA","NA","NA","14659","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","no","EXP","26","even","no","no","NA","14686","7052","7054","12849","14655","14655","NA","NA","47487","55862","43427","29369","45202","56367","55859","14687","47487","56367","56985","NA","NA","29369","45111","33171","43424","33171","33171","29369","NA","NA","NA","NA","45204","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43931","43932","44611","32599","32095","57485","NA","NA","NA","NA","14692","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","11","10583","12","no","yes","1024"
"N","1183","V","H","PP_LIST4.csv","bowlV.jpg","bowlH.jpg","92.3076923077","92.3076923077","868.230769231","868.230769231","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","6","0","0","5","5","0","0","5","5","5","5","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/23/19 16:44:57","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","F:\Projects\PSA002","no","mono","no","18","no","#0000ff","no","हिन्दी","yes","no","768","yes","no","legacy","5","5","2","5","F:/Projects/PSA002/raw_data/IND_003-PP_026.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","J","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","704","NA","NA","704","NA","NA","NA","NA","2268","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","675","NA","NA","NA","NA","14659","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","no","EXP","26","even","no","no","NA","14686","7052","7054","12849","14655","14655","NA","NA","47487","57785","43427","29369","45202","58288","57783","14687","47487","58288","58995","NA","NA","29369","45111","33171","43424","33171","33171","29369","NA","NA","NA","NA","45204","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43931","43932","44611","32599","32095","59495","NA","NA","NA","NA","14692","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","12","11287","13","no","yes","1024"
"N","1183","V","H","PP_LIST4.csv","batV.jpg","batH.jpg","92.8571428571","92.8571428571","850.642857143","850.642857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","6","0","0","6","6","0","0","6","6","6","6","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/23/19 16:44:57","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","F:\Projects\PSA002","no","mono","no","18","no","#0000ff","no","हिन्दी","yes","no","768","yes","no","legacy","6","6","2","5","F:/Projects/PSA002/raw_data/IND_003-PP_026.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","J","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","622","NA","NA","622","NA","NA","NA","NA","2268","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","675","NA","NA","NA","NA","14659","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","no","EXP","26","even","no","no","NA","14686","7052","7054","12849","14655","14655","NA","NA","47487","59789","43427","29369","45202","60294","59786","14687","47487","60294","60918","NA","NA","29369","45111","33171","43424","33171","33171","29369","NA","NA","NA","NA","45204","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43931","43932","44611","32599","32095","61418","NA","NA","NA","NA","14692","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","13","11909","14","no","yes","1024"
"F","1183","F","F","PP_LIST4.csv","tapedispenser.jpg","wrench.jpg","93.3333333333","93.3333333333","835.666666667","835.666666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","6","0","0","7","7","0","0","7","7","7","7","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/23/19 16:44:57","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","F:\Projects\PSA002","no","mono","no","18","no","#0000ff","no","हिन्दी","yes","no","768","yes","no","legacy","7","7","2","5","F:/Projects/PSA002/raw_data/IND_003-PP_026.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","J","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","626","NA","NA","626","NA","NA","NA","NA","2268","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","675","NA","NA","NA","NA","14659","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","no","EXP","26","even","no","no","NA","14686","7052","7054","12849","14655","14655","NA","NA","47487","61679","43427","29369","45202","62184","61677","14687","47487","62184","62813","NA","NA","29369","45111","33171","43424","33171","33171","29369","NA","NA","NA","NA","45204","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43931","43932","44611","32599","32095","63313","NA","NA","NA","NA","14692","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","14","12535","15","no","yes","1024"
"F","1183","F","F","PP_LIST4.csv","piano.jpg","sutcse.jpg","93.75","93.75","833.9375","833.9375","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","6","0","0","8","8","0","0","8","8","8","8","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/23/19 16:44:57","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","F:\Projects\PSA002","no","mono","no","18","no","#0000ff","no","हिन्दी","yes","no","768","yes","no","legacy","8","8","2","5","F:/Projects/PSA002/raw_data/IND_003-PP_026.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","J","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","808","NA","NA","808","NA","NA","NA","NA","2268","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","675","NA","NA","NA","NA","14659","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","no","EXP","26","even","no","no","NA","14686","7052","7054","12849","14655","14655","NA","NA","47487","63582","43427","29369","45202","64087","63580","14687","47487","64087","64898","NA","NA","29369","45111","33171","43424","33171","33171","29369","NA","NA","NA","NA","45204","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43931","43932","44611","32599","32095","65398","NA","NA","NA","NA","14692","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","15","13343","16","no","yes","1024"
"Y","1183","H","H","PP_LIST4.csv","brushH.jpg","brushH.jpg","94.1176470588","94.1176470588","817.941176471","817.941176471","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","6","0","0","9","9","0","0","9","9","9","9","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/23/19 16:44:57","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","F:\Projects\PSA002","no","mono","no","18","no","#0000ff","no","हिन्दी","yes","no","768","yes","no","legacy","9","9","2","5","F:/Projects/PSA002/raw_data/IND_003-PP_026.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","J","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","562","NA","NA","562","NA","NA","NA","NA","2268","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","675","NA","NA","NA","NA","14659","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","no","EXP","26","even","no","no","NA","14686","7052","7054","12849","14655","14655","NA","NA","47487","65670","43427","29369","45202","66175","65667","14687","47487","66175","66740","NA","NA","29369","45111","33171","43424","33171","33171","29369","NA","NA","NA","NA","45204","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","43931","43932","44611","32599","32095","67240","NA","NA","NA","NA","14692","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","16","13905","17","no","yes","1024"
